label,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var102,var103,var104,var105,var106,var107,var108,var109,var110,var111,var112,var113,var114,var115,var116,var117,var118,var119,var120,var121,var122,var123,var124,var125,var126,var127,var128,var129,var130,var131,var132,var133,var134,var135,var136,var137,var138,var139,var140,var141,var142,var143,var144,var145,var146,var147,var148,var149,var150,var151,var152,var153,var154,var155,var156,var157,var158,var159,var160,var161,var162,var163,var164,var165,var166,var167,var168,var169,var170,var171,var172,var173,var174,var175,var176,var177,var178,var179,var180,var181,var182,var183,var184,var185,var186,var187,var188,var189,var190,var191,var192,var193,var194,var195,var196,var197,var198,var199,var200,var201,var202,var203,var204,var205,var206,var207,var208,var209,var210,var211,var212,var213,var214,var215,var216,var217,var218,var219,var220,var221,var222,var223,var224,var225,var226,var227,var228,var229,var230,var231,var232,var233,var234,var235,var236,var237,var238,var239,var240,var241,var242,var243,var244,var245,var246,var247,var248,var249,var250,var251,var252,var253,var254,var255,var256,var257,var258,var259,var260,var261,var262,var263,var264,var265
Suff Daddy,10.0, -551.50055, -697.3943, -577.5037, -191.29686, -59.90465, -410.52344, -763.9784, -278.36362, -280.9018, -459.77884, -466.1603, 2.3664122, -347.94623, -179.0825, -128.38068, -270.93756, -334.11725, -6.254277, -469.71295, -262.63666, -399.76962, -853.21985, -1066.05, -561.65906, -333.12228, -29.074165, -58.1183, -540.4706, -212.64275, -525.5083, -399.15747, -208.5719, -401.61548, -506.01, -57.625015, -368.07224, -484.89005, -425.1266, -227.48605, -547.76337, -263.09625, -152.10275, -274.9344, -253.02458, -654.13495, -302.10513, -1409.8708, -421.28433, -317.0879, 2.3664122, -627.0864, -50.615597, -319.41525, -81.64378, -822.49445, -231.61386, -601.2573, -219.47629, -148.57138, -339.19928, -416.85495, -241.0298, -908.3378, -249.16664, -651.8779, -7.342325, -36.227108, 2.3664122, 2.3664122, -480.15958, -145.01111, -214.64453, -48.05895, -499.2004, -224.22787, -1161.6505, -572.90674, -705.26227, -238.54276, -629.38434, -728.0254, -271.78677, -229.03418, -77.18707, -1069.0769, -1197.6544, -503.52835, -489.13416, -110.73028, -229.21298, -119.29054, -677.0438, -165.878, -351.49615, -1055.7205, -297.8931, -1247.0018, -366.01337, -341.2855, -62.885536, -447.02594, -495.85333, -171.08426, -683.2966, -113.21118, -229.26291, -302.98737, -1177.4905, -273.9584, -744.4197, -353.72067, -85.99486, -254.88019, -156.0618, -321.47925, -871.8962, -314.9099, -738.56354, -76.182335, -694.5932, -309.40897, -533.0541, -604.2915, -539.66614, -333.9677, -422.9237, -2746.6902, -214.07495, -190.40181, -364.9456, -429.18887, -618.9978, -282.92203, -7.342325, -60.31237, 2.3664122, -293.97662, -185.004, -54.729805, -811.6528, -18.558817, -91.383865, -33.0999, -13.478407, -313.97998, -174.61516, -76.01498, -120.61166, -430.40256, -60.527435, -428.4314, -273.57846, -63.03007, -151.89243, -488.6891, -71.471115, -234.1162, -419.36798, -104.59129, -252.11748, -2133.8005, -1370.3696, -116.35029, -96.42743, -75.63071, -491.61224, -221.88815, -52.893776, -174.5419, -233.34352, -81.69264, -29.07761, -598.7066, -386.03226, -109.43144, -853.0303, -328.3905, -351.7743, -898.50543, -227.18697, -166.30826, -289.35916, -468.99548, -164.15787, -375.60196, -205.82034, -873.6641, -425.95398, -26.518373, -123.844215, -82.88425, -511.64093, -258.24307, -16.433235, -310.37106, -41.52469, -190.45087, -2368.5684, -26.518373, -150.40146, -415.68488, -150.30208, -163.38402, -214.14177, -186.38078, -15.345187, -53.794632, -76.876755, -65.26856, -48.061424, -103.399155, 2.3664122, -104.21951, -27.136196, -76.014435, 2.3664122, -511.0037, -256.86032, -124.92455, -50.431427, -61.71411, -149.0223, -242.26163, -230.0939, -1833.1492, -103.10017, -111.66734, -19.138964, -114.94637, -124.57022, -2061.652, -67.65413, -545.3925, -178.18092, -152.64017, -94.97002, -169.54698, -169.47223, -169.10037, -48.497047, -48.722565, -235.90347, 2.3664122, -27.615128, -25.053925, -27.60642, -1057.9341, -113.41249, -237.07254, -18.331337, -949.5932, -156.61241, -44.135345, -55.484753, -255.79843, -16.433235, -6.724497, -76.01398, -1188.8557, -352.81793, -230.0841, -25.053925, 2.3664122, -155.42741, 2.3664122
KAAS,561.50055, 10.0, -1789.585, -1059.2797, -427.66727, -109.594086, -1949.4811, -1498.6744, -411.12708, -1911.7031, -580.64624, -946.6327, 2.3664122, -978.44556, -899.5337, -469.99088, -1832.6136, -886.61993, -73.25769, -204.91148, -1021.8228, -303.1112, -1932.0433, -5042.911, -2121.622, -570.0644, -71.4836, -133.1274, -1923.8885, -564.1006, -1646.2335, -1964.8102, -590.02924, -711.88074, -2257.309, -110.293884, -800.48206, -3217.6428, -3582.6938, -2117.5266, -3042.595, -953.0271, -670.7877, -329.69946, -1005.6537, -489.0909, -1407.4738, -987.51697, -719.68945, -951.8413, 2.3664122, -1434.4872, -371.71442, -128.5002, -80.0169, -3974.9321, -2007.6735, -1456.9521, -468.0365, -397.11554, -1452.4153, -2249.8652, -1175.1716, -968.28955, -1398.7166, -1530.5089, -64.89205, -220.63155, 2.3664122, 2.3664122, -1901.7275, -297.72754, -2647.7817, -184.65668, -2872.3132, -942.2438, -1801.531, -2362.8237, -2462.1333, -316.88495, -1318.7466, -2791.4368, -1657.25, -593.0394, -389.52, -6609.5547, -6683.802, -5353.005, -2457.0776, -477.361, -783.04846, -317.8399, -1787.8584, -326.06985, -839.8528, -4753.635, -1374.1411, -2205.3384, -1425.6732, -1125.5499, -419.138, -2331.7273, -782.42896, -500.8174, -970.55835, -404.39343, -286.3822, -915.27783, -3777.7065, -1733.2543, -3841.3806, -1285.0322, -188.74498, -2190.0154, -273.63116, -670.4652, -6796.9707, -1430.0798, -476.5746, -495.3902, -4060.444, -510.8985, -1370.7969, -110.666275, -3119.6125, -413.23987, -185.01471, -2018.7795, -1069.2977, -120.255455, -301.38657, -930.01984, -3192.0938, -3235.5854, -7.342325, -575.3638, 2.3664122, -1957.7963, -622.28076, -104.425064, -2308.0562, -84.81305, -822.7234, -272.5574, -52.43845, -1036.5996, -1195.0292, -367.68103, -1004.8291, -2346.4531, -313.888, -4333.084, -1099.8914, -307.86313, -631.77704, -1236.2001, -925.8583, -763.6158, -446.80737, -193.70724, -529.375, -348.17548, -403.45395, -448.82205, -222.85443, -1256.6136, -2708.663, -624.83594, -381.03897, -616.60956, -1422.2915, -522.34265, -85.53211, -1594.6694, -3262.8025, -370.75812, -571.9273, -1638.3354, -984.2057, -1813.0677, -423.03882, -1092.8607, -2614.6045, -1634.2949, -730.28503, -1320.4945, -765.85626, -1906.8323, -1301.1957, -195.76529, -816.5233, -542.06445, -335.75238, -848.52094, -30.617634, -828.19226, -106.96791, -584.0963, -3118.615, -26.518373, -1022.0167, -1927.247, -165.01707, -2488.2854, -851.573, -430.16052, -172.76538, -454.86304, -509.7431, -349.4286, -213.57315, -184.92535, 2.3664122, -528.5204, -240.44936, -143.34764, -12.785103, -486.25275, -974.4838, -99.50197, -204.26218, -461.08505, -162.63988, -809.1581, -121.573364, -1497.4336, -247.34404, -254.33394, -19.138964, -87.91934, -223.23326, -770.28296, -230.21165, -465.57492, -874.5053, -249.93988, -570.0184, -460.4742, -367.81238, -110.399765, -426.53702, -143.84477, -165.06097, -48.39664, -147.15877, -158.01236, -145.51662, -1583.0565, -214.65657, -164.4175, -889.5385, -714.9356, -487.83752, -404.62192, -172.53177, -417.27203, -92.75879, -6.724497, -143.34871, -277.4255, -535.69714, -470.146, -90.11631, 2.3664122, -863.65674, 2.3664122
ToxikKargoll,707.3943, 1799.585, 10.0, -717.35376, -353.28613, -91.69654, -2165.7764, -1626.7761, -798.33887, -9281.219, -509.7586, -872.4149, 2.3664122, -485.88162, -1082.0128, -1090.0355, -3599.8853, -1749.8173, -232.53069, -206.82983, -1361.4038, -399.76117, -1991.926, -3801.583, -2565.4773, -644.627, -442.06335, -261.9618, -3162.7666, -955.22266, -2056.0676, -4899.757, -783.90576, -1920.3815, -2088.0671, -110.293884, -614.2751, -1570.2949, -3174.3772, -1772.184, -1262.9012, -3006.2793, -1662.1163, -222.68597, -1276.0383, -744.5542, -2128.9722, -1111.08, -929.00134, -1009.35394, 2.3664122, -1898.9117, -948.65076, -275.73096, -80.0169, -3665.3552, -1708.626, -1360.3649, -450.6575, -465.42786, -3201.4355, -5178.2764, -2903.8147, -904.0592, -3462.2285, -1095.6149, -122.095634, -225.11876, 2.3664122, 2.3664122, -5247.1562, -512.8963, -1380.8895, -466.7519, -3496.3596, -996.3264, -820.91675, -1253.6727, -2201.9927, -394.4474, -1164.6158, -6584.089, -2001.4885, -781.46466, -1116.634, -3057.5208, -2271.8093, -1602.7856, -3089.8718, -947.31195, -1349.4574, -442.34155, -5494.099, -416.252, -405.4317, -5257.2734, -3628.2097, -2888.2092, -3014.577, -1964.6694, -494.41968, -7752.1157, -734.24976, -643.9895, -1089.3114, -1030.2373, -242.50871, -1007.7664, -8013.575, -4626.8877, -7226.3457, -2776.1794, -235.47026, -1262.2257, -568.5757, -1367.8234, -2478.4734, -1437.5564, -499.19293, -750.0825, -1961.8243, -268.32385, -2220.3477, -141.81705, -2017.6183, -371.22272, -165.65797, -3143.046, -660.7537, -751.8357, -292.5514, -875.9497, -6522.8604, -2590.351, 2.3664122, -2614.6787, -45.252632, -3626.6516, -2714.93, -29.901516, -2744.4438, -105.4316, -2166.8237, -601.9274, -286.68018, -1170.8956, -2086.702, -666.3039, -2978.1523, -4761.994, -449.64386, -3437.174, -2560.0447, -901.2839, -1512.1843, -839.4989, -3312.0044, -1523.6516, -2428.7634, -400.3102, -1010.718, -498.99603, -579.6015, -743.1585, -260.47092, -873.5688, -2681.6506, -779.10724, -944.0274, -1404.7405, -3105.2346, -1330.5415, -133.54709, -4141.3594, -1102.528, -842.62177, -710.3732, -5187.974, -2929.9255, -4734.285, -507.5024, -1480.4434, -654.17664, -2694.4512, -2418.1484, -1604.1023, -481.73846, -5464.428, -4025.6707, -252.09674, -1347.866, -1513.1364, -279.0351, -1711.9093, -20.908894, -1531.2227, -226.57054, -1571.8823, -6948.104, -26.518373, -608.1774, -2273.3052, -1020.4591, -747.00867, -408.6459, -1048.0951, -316.8493, -218.21927, -886.19006, -993.7605, -477.15662, -395.38022, 2.3664122, -581.9242, -288.30325, -662.4494, -130.96692, -498.81897, -2282.9897, -114.793236, -292.82352, -852.7549, -139.31354, -1006.79285, -111.86463, -1466.8445, -319.457, -482.1762, -19.138964, -77.459854, -481.77103, -712.5155, -220.16623, -370.7877, -1876.5388, -469.62402, -288.4803, -1021.6866, -580.5539, -204.61526, -1411.2346, -191.82936, -160.75986, -79.16588, -341.38904, -399.2847, -179.29994, -2347.6428, -760.64246, -135.16197, -809.5241, -735.5003, -663.9807, -289.12265, -280.82953, -872.1027, -386.91522, -6.724497, -606.8963, -217.46707, -674.83344, -450.95984, -159.19202, 2.3664122, -337.5647, 2.3664122
Donni (SW Blog),587.5037, 1069.2797, 727.35376, 10.0, -385.7032, -56.6111, -521.5655, -855.9457, -364.78162, -391.1585, -375.46136, -459.11194, 2.3664122, -312.43536, -311.88727, -375.49106, -653.9889, -477.76938, -54.242783, -167.06404, -326.23776, -414.77576, -1182.3722, -2615.9841, -966.3098, -404.1597, -116.2818, -96.1123, -819.5604, -256.44498, -780.5857, -652.6203, -447.07272, -427.42313, -1520.8678, -60.24494, -625.30023, -795.8714, -1101.8303, -565.3428, -1217.1086, -297.58707, -254.42557, -305.0091, -561.69257, -231.29927, -413.96436, -658.8102, -570.8046, -578.357, 2.3664122, -535.5394, -110.934456, -291.64594, -53.350227, -1017.08545, -440.11288, -757.4648, -470.62427, -266.88037, -659.985, -666.8359, -466.77386, -688.11176, -419.6826, -1324.3206, -7.342325, -73.4603, 2.3664122, 2.3664122, -703.59863, -32.47709, -580.4536, -87.662094, -1232.9626, -284.3073, -853.46857, -1453.987, -906.78467, -613.3856, -610.8715, -845.6944, -396.26935, -258.75586, -87.52331, -1725.6234, -1572.6534, -1028.322, -1104.6206, -215.59587, -480.44742, -173.79468, -1633.2854, -204.11523, -231.7141, -1342.838, -559.72296, -1879.3944, -528.48114, -393.31433, -94.258545, -801.22864, -630.20575, -404.9677, -312.33655, -148.07446, -191.93982, -576.4128, -1790.0286, -533.8047, -1161.5148, -478.80774, -169.99435, -552.07776, -272.8908, -355.6366, -1734.8845, -504.3717, -367.23584, -135.28882, -1735.0238, -493.47018, -655.2674, -176.72362, -800.7484, -520.4387, -162.0008, -1053.7312, -839.3054, -284.62885, -207.12488, -898.3219, -899.7436, -701.1838, -7.342325, -114.22616, 2.3664122, -596.34235, -157.84651, -54.729805, -774.2814, -30.08646, -203.587, -110.80234, -29.387495, -453.40695, -309.5077, -186.12271, -255.42082, -610.6945, -152.75238, -1095.5261, -674.3893, -160.51184, -245.4628, -903.27075, -192.38878, -339.58014, -239.87666, -88.07106, -399.73712, -247.2917, -257.77844, -181.96948, -66.96794, -139.93153, -876.8949, -193.20975, -117.28543, -328.69788, -533.5389, -195.0967, -103.36467, -626.38696, -501.29465, -170.6539, -632.93207, -505.38428, -639.29425, -758.4206, -299.2266, -283.90576, -605.35547, -724.82666, -142.91531, -867.4425, -584.4976, -1634.7496, -554.3782, -43.03589, -257.64667, -53.42476, -524.1924, -349.82297, -7.342325, -611.48816, -113.5509, -180.82465, -2001.5651, -6.254277, -326.452, -499.3118, -132.56407, -340.27496, -439.9722, -232.8679, -60.86371, -30.351505, -193.11479, -121.98576, -97.296715, -166.18372, 2.3664122, -66.56412, -15.963016, -73.02013, 2.3664122, -639.08356, -402.52927, -91.96794, -102.315636, -83.96033, -128.75821, -86.71655, -72.126045, -1140.2322, -289.1854, -115.49965, -19.138964, -105.774185, -119.15881, -463.91324, -79.350876, -262.7856, -206.07153, -141.67497, -200.25375, -125.28998, -15.963016, -377.76355, -91.050735, -39.631653, -89.0822, -21.729975, -30.350666, -40.059402, -7.342325, -1231.3203, -96.373505, -98.38059, -101.91397, -381.48495, -333.67142, -64.31242, -112.31363, -492.57266, -7.342325, 2.3664122, -295.24194, -430.25684, -111.49266, -138.98085, -15.963016, 2.4078407, -211.06157, 2.3664122
Mr. Carter,201.30276, 437.66727, 363.28613, 395.7606, 10.0, -3204.4949, -789.6166, -423.46692, -127.46359, -711.3225, -411.20538, -633.6242, 2.3664122, -315.25903, -239.95166, -152.873, -651.2937, -227.20758, -5206.1294, -599.3583, -459.43164, -135.3089, -751.8902, -1299.9453, -723.1271, -349.80084, -2512.1897, -7.308334, -501.42084, -112.144745, -582.6763, -1101.8964, -1330.3464, -158.88712, -304.5745, -18.088598, -51.84929, -397.2811, -591.1781, -185.67557, -348.42007, -328.1119, -183.6849, -120.35453, -191.50465, -249.40533, -336.26855, -379.58313, -196.82175, -308.6424, 2.3664122, -411.89807, -51.733086, -98.246315, -53.350227, -598.7462, -176.29422, -788.92865, -119.124725, -29.901516, -696.40894, -769.1433, -459.80545, -695.01886, -684.9252, -288.77518, -31.732569, -49.2398, 2.3664122, 2.3664122, -787.0673, -71.025314, -268.05222, -120.66589, -365.99274, -138.54369, -328.21094, -520.237, -580.3429, -72.79542, -723.5749, -1323.4386, -312.92883, -63.714516, -78.48211, -790.04095, -676.4209, -467.26318, -385.53534, -42.948845, -149.7625, -96.295555, -1008.3815, -166.66849, -104.84864, -994.9694, -478.6468, -1068.3535, -433.12292, -267.7711, -215.12682, -1306.4067, -538.6006, -294.45416, -13402.252, -63.060474, -43.618694, -105.86104, -965.6307, -657.0766, -1950.88, -346.24036, -189.3801, -130.90703, -159.55054, -182.46027, -642.63654, -345.0142, -53.937866, -122.47608, -575.65656, -289.4499, -732.3492, -51.98513, -316.2876, -117.34366, -116.50836, -17290.244, -271.528, -211.13298, -214.02083, -149.73935, -1240.0609, -489.63983, -7.342325, -209.40588, 2.3664122, -577.46204, -266.57968, -39.610252, -546.9926, -30.08646, -353.3886, -187.14098, -133.8098, -210.42117, -356.01947, -116.6587, -250.80934, -733.2829, -242.15468, -888.1117, -428.60513, -181.074, -350.9776, -306.05145, -465.79883, -187.64523, -245.65482, -103.52989, -161.65959, -106.93863, -124.9142, -206.03868, -53.937866, -207.33075, -435.57068, -135.3245, -151.21338, -343.8388, -382.4901, -138.24939, -1478.1265, -725.2743, -330.75186, -161.12505, -338.09534, -976.9468, -381.42035, -681.8382, -147.5954, -278.05667, -194.0174, -570.02026, -570.6513, -414.35605, -147.0576, -759.2296, -339.31592, -34.06402, -389.8841, -178.25761, -93.19086, -359.22018, -7.342325, -378.04443, -61.272926, -239.61267, -1135.7012, -6.254277, -196.59555, -436.48242, -38.43364, -257.33633, -272.7885, -107.0694, -18.912504, -78.232956, -217.60898, -236.29341, -145.92441, -169.13995, 2.3664122, -123.72728, -31.11453, -101.6877, -12.785103, -136.99289, -306.83072, -39.221962, -60.22881, -172.02771, -38.786346, -187.80556, -51.056282, -413.17053, -91.72306, -52.488693, 2.3664122, -39.220554, -51.056282, -229.83722, -19.612265, -115.34199, -315.911, -128.27155, -116.53247, -166.09663, -15.963016, -54.85701, -249.15788, -67.64021, -158.18428, 2.3664122, -31.182446, -43.772755, -22.49384, -627.86035, -85.30438, -122.74853, -209.77817, -251.49095, -197.30928, -35.15207, -98.339066, -123.02321, -47.185204, 2.3664122, -138.83662, -129.08374, -242.34167, -324.80304, -31.11453, 2.3664122, -142.59587, 2.3664122
Young Gunner,69.90465, 119.594086, 101.69654, 66.6111, 3214.5066, 10.0, -252.51321, -315.81055, -42.30629, -333.58383, -93.58835, -166.47949, 2.3664122, -248.74728, -129.49767, -8.622599, -195.74945, -44.317783, -3257.1995, -607.27783, -257.17133, -8.622599, -389.88028, -915.90027, -239.23053, -33.012844, -2547.6545, 2.3664122, -457.17972, -32.43212, -90.50606, -291.47946, -42.30629, -113.274574, -185.77437, 2.3664122, -19.286886, -916.656, -822.26324, -150.97583, -317.23987, -68.70803, -44.009148, -8.622599, -150.84674, -22.023832, -247.03093, -161.45688, -117.39788, -166.78815, 2.3664122, -493.10602, -8.3287735, -8.622599, -82.882355, -303.92322, -87.79605, -115.506065, -8.622599, -8.622599, -91.69587, -264.7185, -171.94345, -104.80629, -93.39939, -19.317787, -22.023832, 2.3664122, 2.3664122, 2.3664122, -361.37036, -33.020134, -155.5711, -8.3287735, -133.98433, -150.54565, -183.76288, -411.28754, -209.03496, -62.796043, -90.80718, -247.035, -222.36525, -8.622599, -8.3287735, -320.59625, -160.87614, -137.8866, -151.38434, -88.88434, -124.263596, -8.57713, -383.76596, -81.81778, -19.317787, -545.1495, -115.19742, -210.56747, -171.94345, -221.97345, -33.020134, -389.89215, -43.12731, -45.622093, -7374.4814, -8.3287735, -19.317787, -42.30629, -166.78773, -195.75299, -1228.9795, -19.317787, -8.622599, -249.4086, -33.012844, -106.81779, -279.5326, -91.69654, -19.317787, -33.012844, -322.9095, -86.605576, -115.506065, -8.622599, -939.84247, -8.622599, -21.443111, -7976.296, -19.317787, -583.70715, -66.993515, -146.21417, -538.3551, -379.76196, 2.3664122, -137.96237, 2.3664122, -161.17444, -135.95444, -8.622599, -325.33426, -8.3287735, -105.39755, -83.12209, -114.99802, -85.78456, -160.95396, -19.317787, -105.3984, -153.30693, -57.71902, -844.5745, -92.20892, -21.443111, -93.39939, -43.12731, -112.693855, -88.88434, -106.509155, 2.3664122, -31.609201, -59.90465, -94.40937, -44.009148, -8.622599, -385.20117, -119.40937, -32.426945, 2.3664122, -67.517555, -91.38789, -31.315619, -957.686, -371.31934, -528.47595, -44.317783, -70.59984, -470.07565, -724.92163, -117.20827, -20.622093, -57.71748, -155.5711, -313.39963, -86.87237, -637.36487, -19.317787, -222.3435, -111.605576, 2.3664122, -56.82965, -33.020134, -8.622599, -19.317787, 2.3664122, -87.48741, -8.3287735, -209.79398, -248.37595, 2.3664122, -242.12946, -701.27637, -8.3287735, -745.30396, -150.07918, -19.317787, 2.3664122, -151.18591, -19.317787, -44.009148, -32.71902, -64.92137, 2.3664122, -19.317787, -8.3287735, -553.14984, 2.3664122, -75.089355, -174.68297, -33.622597, -8.622599, -33.020134, -52.100853, -100.30703, -19.317787, -62.796043, -44.009148, -22.324945, 2.3664122, -8.622599, -19.317787, -94.40937, -150.97583, -19.317787, -235.06607, -33.012844, -112.09283, -19.317787, -225.97583, -44.009148, -8.3287735, -22.324945, -8.622599, 2.3664122, -8.3287735, -8.3287735, -8.3287735, -626.6416, -8.326613, -44.009148, -820.0992, -85.78456, 2.3664122, -8.3287735, -8.622599, -621.16815, -33.020134, 2.3664122, -442.04437, -8.622599, -342.9431, -33.020134, -8.3287735, 2.3664122, -119.31779, 2.3664122
Samy Deluxe,420.5322, 1959.4847, 2175.799, 531.5655, 799.61945, 262.5132, 10.0, -1442.2634, -478.4675, -3515.321, -1749.3893, -3182.8345, 2.3664122, -2333.2104, -967.57117, -608.2525, -4106.543, -1017.25244, -218.85669, -220.86372, -2714.5518, -359.75626, -2917.493, -3931.3289, -3370.5269, -543.7705, -157.98265, -149.38678, -3104.585, -721.2973, -2417.8528, -3203.4204, -688.7577, -1372.1693, -2302.8926, -110.293884, -525.1534, -2098.7275, -3520.2607, -1040.1431, -1323.3434, -1918.1956, -853.7801, -289.36777, -1043.8932, -749.9796, -2150.504, -700.7386, -638.13727, -865.3319, 2.3664122, -2775.2805, -507.24457, -270.69476, -53.350227, -4482.0854, -1821.8624, -4431.126, -439.2419, -246.23682, -2811.0002, -5309.095, -2319.003, -883.3576, -2613.4187, -638.7336, -395.32715, -374.13058, 2.3664122, 2.3664122, -3557.769, -634.6401, -1509.8743, -276.73886, -2217.8848, -1026.3749, -710.42255, -1245.8693, -3129.5425, -233.66197, -3383.1218, -7013.6533, -1980.6057, -484.63037, -480.04346, -2902.44, -2875.3389, -1614.2454, -1399.1116, -639.19214, -850.3258, -397.91016, -3448.503, -270.1242, -448.59833, -6869.648, -2202.6143, -5719.6445, -2263.9128, -1666.8396, -1379.7157, -5074.8735, -620.9615, -355.23828, -1275.1987, -370.2046, -232.86034, -750.6666, -4508.2, -4122.1714, -8424.296, -1830.8594, -164.94138, -812.1239, -573.57227, -596.26025, -3057.5396, -1333.426, -367.58868, -671.3831, -2618.0852, -464.88748, -2595.711, -125.81299, -1149.4525, -200.63937, -350.0327, -2346.6477, -316.31012, -776.50287, -632.19104, -635.02057, -5919.594, -2952.162, -7.342325, -1570.2449, 2.3664122, -2422.6885, -1483.4972, -104.425064, -3799.8223, -84.81305, -1889.8091, -258.1481, -158.91762, -839.2094, -1937.7478, -424.5334, -1957.7815, -3792.0378, -430.54138, -3958.4238, -2576.8257, -558.61316, -1517.1299, -610.96954, -1900.7166, -932.37537, -752.7449, -207.3815, -816.93616, -391.16788, -255.40898, -735.7907, -237.89201, -1133.3975, -1447.408, -697.193, -871.21735, -871.07513, -1643.3469, -825.1108, -168.04236, -2349.8845, -1212.8177, -506.78723, -613.9636, -3271.8572, -1632.9778, -2123.8625, -688.29395, -1115.6436, -808.0373, -2173.4458, -1598.0243, -1432.6034, -1010.49786, -2534.6968, -1557.0675, -252.8937, -1018.129, -927.85126, -151.70361, -1418.6979, -30.617634, -1287.0973, -221.68709, -1401.9917, -3804.0154, -26.518373, -567.26764, -1352.7551, -108.316505, -1113.0713, -485.39276, -639.36426, -214.75891, -181.56578, -585.5704, -610.1782, -314.86996, -304.26053, 2.3664122, -784.56036, -313.19168, -694.3344, -12.785103, -379.35223, -881.40686, -99.493866, -138.17447, -370.01523, -128.7515, -1302.6697, -104.170876, -1546.6353, -329.77975, -194.73082, -19.138964, -154.15642, -461.58862, -778.6827, -132.66122, -333.8723, -1504.6128, -508.36438, -365.13116, -608.9881, -219.73434, -156.83379, -488.99448, -201.86948, -165.04619, 2.3664122, -208.03261, -161.49472, -371.88605, -979.8303, -453.4977, -811.99725, -650.9638, -683.65515, -431.64752, -404.62192, -239.81699, -467.7527, -196.1007, -6.724497, -241.69466, -215.81161, -560.8144, -455.64963, -116.40262, 2.3664122, -216.71997, 2.3664122
