label,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var102,var103,var104,var105,var106,var107,var108,var109,var110,var111,var112,var113,var114,var115,var116,var117,var118,var119,var120,var121,var122,var123,var124,var125,var126,var127,var128,var129,var130,var131,var132,var133,var134,var135,var136,var137,var138,var139,var140,var141,var142,var143,var144,var145,var146,var147,var148,var149,var150,var151,var152,var153,var154,var155,var156,var157,var158,var159,var160,var161,var162,var163,var164,var165,var166,var167,var168,var169,var170,var171,var172,var173,var174,var175,var176,var177,var178,var179,var180,var181,var182,var183,var184,var185,var186,var187,var188,var189,var190,var191,var192,var193,var194,var195,var196,var197,var198,var199,var200,var201,var202,var203,var204,var205,var206,var207,var208,var209,var210,var211,var212,var213,var214,var215,var216,var217,var218,var219,var220,var221,var222,var223,var224,var225,var226,var227,var228,var229,var230,var231,var232,var233,var234,var235,var236,var237,var238,var239,var240,var241,var242,var243,var244,var245,var246,var247,var248,var249,var250,var251,var252,var253,var254,var255,var256,var257,var258,var259,var260,var261,var262,var263,var264,var265
Suff Daddy,0.0, 280.7503, 353.69717, 293.75186, 100.65736, 34.952324, 210.26433, 386.9937, 144.18181, 145.45088, 234.89574, 238.08684, 3.816794, 178.9768, 94.54125, 69.190346, 140.46877, 172.06056, 8.127138, 239.85648, 136.32327, 204.89987, 431.60995, 538.02734, 285.83112, 171.56114, 19.547834, 34.05915, 275.23682, 111.321365, 267.75418, 204.57976, 109.28593, 205.80774, 258.005, 33.812515, 189.03612, 247.44662, 217.56636, 118.74302, 278.88168, 136.54813, 81.05138, 142.46718, 131.51227, 332.10168, 156.05254, 709.94855, 215.64218, 163.54395, 3.816794, 318.5554, 30.307798, 164.70763, 45.82189, 416.24826, 120.806915, 305.63278, 114.73813, 79.28569, 174.59962, 213.43071, 125.51488, 459.178, 129.58331, 330.94504, 8.671163, 23.113554, 3.816794, 3.816794, 245.0798, 77.50556, 112.3231, 29.033089, 254.60023, 117.117905, 585.8312, 291.45334, 357.63312, 124.27136, 319.6959, 369.01273, 140.89337, 119.51707, 43.593536, 539.54156, 603.82855, 256.7663, 249.56865, 60.365143, 119.60648, 64.64528, 343.52197, 87.938995, 180.75607, 532.863, 153.9481, 628.50305, 188.00667, 175.64421, 36.442772, 228.51302, 252.92667, 90.542114, 346.65747, 61.60559, 119.63144, 156.49365, 593.74585, 141.9792, 377.20993, 181.86034, 47.99743, 132.44006, 83.030914, 165.73961, 440.9507, 162.45496, 374.3118, 43.091167, 352.29916, 159.71724, 271.52707, 307.16858, 274.83435, 171.99464, 216.48032, 1378.3535, 112.03746, 100.20343, 187.48405, 219.59444, 314.4996, 146.461, 8.671163, 35.15618, 3.816794, 151.99034, 97.50199, 32.364902, 410.8295, 14.279408, 50.693542, 21.54995, 11.740437, 161.98997, 92.30757, 43.007492, 65.30752, 220.20341, 35.263718, 219.21698, 141.78922, 36.515038, 80.94621, 249.34457, 40.735558, 122.06276, 214.68399, 57.29565, 131.0623, 1071.923, 690.2092, 63.175148, 53.213715, 42.815353, 250.8086, 115.94407, 31.446888, 92.270935, 121.67175, 45.84632, 19.538805, 304.3533, 198.01717, 59.71572, 431.51907, 169.19525, 180.88713, 454.25394, 118.593475, 88.15413, 149.67957, 239.49776, 87.078926, 192.80098, 107.91016, 441.8353, 217.97699, 18.259186, 66.922104, 46.442127, 260.8205, 134.12396, 13.216618, 160.18552, 25.762344, 100.22542, 1189.2924, 18.259186, 80.206375, 212.84381, 80.15565, 86.693306, 112.07086, 98.19038, 12.672594, 31.897316, 43.441467, 37.63428, 29.030714, 56.699585, 3.816794, 57.10976, 18.5681, 43.005253, 3.816794, 260.50183, 133.43016, 67.46228, 30.215714, 35.85705, 79.51115, 126.133705, 120.04693, 921.5813, 56.550087, 60.83368, 14.569483, 62.48003, 67.28511, 1035.8358, 38.827065, 277.7098, 94.090454, 81.32008, 52.485012, 89.773476, 89.73613, 89.55017, 29.248524, 29.361284, 122.95173, 3.816794, 18.807562, 17.526962, 18.803211, 533.96704, 61.709717, 123.53627, 14.1656685, 479.79663, 83.3062, 27.067673, 32.74238, 132.89922, 13.216618, 8.362248, 43.006992, 599.5185, 181.41312, 120.04204, 17.526962, 3.816794, 82.71371, 3.816794
KAAS,280.7503, 0.0, 899.7924, 534.63995, 218.83368, 59.79704, 979.7432, 754.3372, 210.56354, 960.8551, 295.32315, 478.3186, 3.816794, 494.22662, 454.76685, 239.99544, 921.31213, 448.31894, 41.628845, 107.455734, 515.9139, 156.5556, 971.0218, 2526.4624, 1065.8176, 290.0322, 40.7418, 71.563705, 966.9478, 287.05035, 828.1216, 987.4061, 300.01462, 360.94037, 1133.6564, 60.146942, 405.24106, 1613.8379, 1796.3494, 1063.7717, 1526.3037, 481.51355, 340.39392, 169.8497, 507.82678, 249.54546, 708.73706, 498.7585, 364.84473, 480.92065, 3.816794, 722.2601, 190.86461, 69.250114, 45.00845, 1992.4684, 1008.8422, 733.4865, 239.01823, 203.56718, 731.214, 1129.9396, 592.5859, 489.1509, 704.35846, 770.26245, 37.446026, 115.31577, 3.816794, 3.816794, 955.8663, 153.86375, 1328.9104, 97.33195, 1441.1565, 476.12585, 905.7655, 1186.4141, 1236.0747, 163.44246, 664.3733, 1400.725, 833.6266, 301.5197, 199.76001, 3309.7976, 3346.928, 2681.5044, 1233.5425, 243.68051, 396.52692, 163.91995, 898.9339, 168.0514, 424.9427, 2381.8228, 692.07214, 1107.6694, 717.8366, 567.78265, 214.56897, 1170.8654, 396.21454, 255.4087, 490.27908, 207.19672, 148.19109, 462.63892, 1893.858, 871.62714, 1925.6908, 647.51996, 99.37248, 1100.0118, 141.81558, 340.2326, 3403.5015, 720.0398, 243.2873, 252.69508, 2035.2251, 260.44925, 690.39844, 60.34992, 1564.8203, 211.61989, 97.507355, 1014.3915, 539.6489, 65.131134, 155.69327, 470.00995, 1601.0507, 1622.8002, 8.671163, 292.68576, 3.816794, 983.901, 316.1404, 57.212532, 1159.0358, 47.406525, 416.36334, 141.27869, 31.221691, 523.2998, 602.52045, 188.84052, 507.4186, 1178.2327, 161.944, 2171.5422, 554.94574, 158.93156, 320.88852, 623.10004, 467.9292, 386.8079, 228.40369, 101.85361, 269.69107, 179.09853, 206.72699, 229.41103, 116.427216, 633.30695, 1359.3365, 317.41797, 195.52736, 313.30478, 716.1527, 266.17395, 47.766056, 802.33496, 1636.4094, 190.38628, 290.9675, 824.1678, 497.1051, 911.5371, 216.51944, 551.4304, 1312.3024, 822.1532, 370.1425, 665.24744, 387.92816, 958.42255, 655.59784, 102.882645, 413.26175, 276.03223, 172.87619, 429.26285, 20.308817, 419.10223, 58.483955, 297.05356, 1564.3156, 18.259186, 516.02, 968.6263, 87.51315, 1249.1578, 430.7866, 220.08026, 91.39494, 232.43152, 259.88376, 179.7143, 111.786575, 97.46268, 3.816794, 269.26022, 125.22469, 76.674484, 11.392551, 248.12636, 492.24515, 54.75099, 107.13109, 235.55923, 86.33904, 409.58054, 65.78668, 753.7202, 128.67201, 132.16696, 14.569483, 48.967773, 116.61663, 390.14154, 120.10583, 237.78748, 442.25275, 129.96994, 290.00922, 235.24203, 188.91711, 60.199883, 218.26851, 76.922386, 87.53048, 29.198322, 78.57939, 84.00619, 77.75831, 796.5281, 112.33176, 87.21865, 449.7693, 362.46783, 248.91876, 207.31094, 91.26588, 213.63892, 51.38997, 8.362248, 76.675476, 143.71274, 272.86157, 240.07301, 50.058155, 3.816794, 436.82846, 3.816794
ToxikKargoll,353.69717, 899.7924, 0.0, 363.67688, 181.64307, 50.84827, 1087.9032, 818.3971, 404.16946, 4645.6304, 259.89786, 441.2097, 3.816794, 247.94077, 546.02454, 550.01764, 1804.9541, 879.9197, 121.265335, 108.41491, 685.7114, 204.88058, 1000.9719, 1905.798, 1287.7498, 327.3135, 226.03168, 135.98088, 1586.3876, 482.6277, 1033.0414, 2454.891, 396.96133, 965.218, 1049.041, 60.146942, 312.1375, 790.1567, 1592.1947, 891.09814, 636.4507, 1508.1526, 836.0668, 116.342964, 643.0332, 377.30786, 1069.5042, 560.54, 469.5006, 509.67694, 3.816794, 954.4767, 479.34692, 142.86548, 45.00845, 1837.6838, 859.3218, 685.1943, 230.32877, 237.72333, 1605.7239, 2594.1497, 1456.916, 457.03802, 1736.1343, 552.8097, 66.117096, 117.575516, 3.816794, 3.816794, 2628.5903, 261.46527, 695.4481, 238.39272, 1753.1868, 503.17883, 415.45844, 631.83844, 1106.0022, 202.2237, 587.319, 3297.058, 1005.7544, 395.76056, 563.35297, 1533.7672, 1140.9045, 806.3951, 1549.9404, 478.6768, 679.73926, 226.17079, 2752.0627, 213.1425, 207.71588, 2633.6418, 1819.1116, 1449.105, 1512.3052, 987.3529, 252.22159, 3881.0664, 372.12488, 327.03073, 549.66504, 520.141, 126.25435, 508.88324, 4011.799, 2318.4553, 3618.1807, 1393.1034, 122.73513, 636.1158, 289.28778, 688.9117, 1244.2395, 723.79236, 254.59647, 380.06396, 985.91223, 139.16193, 1115.1831, 75.90852, 1013.818, 190.61134, 87.828995, 1576.5259, 335.3769, 380.9289, 151.2757, 442.97488, 3266.4392, 1300.1833, 3.816794, 1312.3567, 27.626316, 1818.3384, 1362.483, 19.950756, 1377.2308, 57.7158, 1088.4209, 305.9637, 148.3531, 590.47125, 1048.3671, 338.17545, 1494.0875, 2386.0095, 229.85565, 1723.5936, 1285.0321, 455.68365, 761.10614, 424.7494, 1661.013, 766.8398, 1219.3923, 205.1551, 510.37286, 254.49802, 294.80075, 376.63345, 135.29352, 441.7844, 1345.8254, 394.58026, 477.038, 707.3807, 1557.6339, 670.3, 71.773544, 2075.6875, 556.271, 426.32712, 360.1905, 2598.9973, 1469.9734, 2372.152, 258.78116, 745.23816, 332.08835, 1352.2351, 1214.0905, 807.0599, 245.86926, 2737.2222, 2017.8467, 131.09987, 678.95105, 761.5846, 144.51755, 860.9596, 15.454447, 770.6211, 118.34168, 790.95935, 3479.0657, 18.259186, 309.08878, 1141.6608, 515.24744, 378.51697, 209.32297, 529.0742, 163.47269, 114.13715, 448.10263, 501.9177, 243.62201, 202.69011, 3.816794, 295.9764, 149.1973, 336.2461, 70.48346, 254.40945, 1146.5046, 62.396618, 151.41176, 431.40793, 74.65677, 508.40216, 60.93232, 738.42883, 164.7598, 246.08812, 14.569483, 43.739296, 245.89726, 361.25787, 115.08309, 190.39386, 943.27844, 239.81201, 149.24013, 515.8767, 295.27698, 107.35488, 710.63794, 100.91467, 85.37993, 44.582935, 175.73524, 204.64235, 94.64996, 1178.8312, 385.32465, 72.59409, 409.77106, 372.7655, 336.99036, 149.56133, 145.41475, 441.0542, 198.49812, 8.362248, 308.44733, 113.73352, 342.436, 230.5281, 84.66991, 3.816794, 173.78235, 3.816794
Donni (SW Blog),293.75186, 534.63995, 363.67688, 0.0, 197.87094, 33.305553, 265.7827, 432.9729, 187.39081, 200.58134, 192.73068, 234.55595, 3.816794, 161.21767, 160.94362, 192.74553, 331.99445, 243.8937, 32.12139, 88.53203, 168.12135, 212.38786, 596.1963, 1313.0, 488.15652, 207.07985, 63.1409, 53.056145, 414.78125, 133.22247, 395.29526, 331.31018, 228.53635, 218.71153, 765.43567, 35.122475, 317.65012, 402.94278, 555.9165, 287.67136, 613.565, 153.79352, 132.2128, 157.50452, 285.84628, 120.649635, 211.98213, 334.40515, 290.4023, 294.1785, 3.816794, 272.76968, 60.467228, 150.82297, 31.675117, 513.5427, 225.0564, 383.73782, 240.3121, 138.44019, 334.9925, 338.41797, 238.38693, 349.06354, 214.84128, 667.1723, 8.671163, 41.73015, 3.816794, 3.816794, 356.79932, 21.238544, 295.2276, 48.83466, 621.48145, 147.15364, 431.75482, 732.0196, 458.39246, 311.6928, 310.43573, 427.8481, 203.13464, 134.37793, 48.761654, 867.8201, 791.3318, 519.1719, 557.3184, 112.797935, 245.22371, 91.89734, 821.64386, 107.05763, 120.857056, 676.42017, 284.86145, 944.7041, 269.24054, 201.65858, 52.129272, 405.61438, 320.10287, 207.48384, 161.16827, 79.03723, 100.96991, 293.2064, 900.01483, 271.90234, 585.75745, 244.40385, 89.99718, 281.03882, 141.44539, 182.8183, 872.44763, 257.18585, 188.61789, 72.64441, 872.5119, 251.78035, 332.63373, 93.378586, 405.3743, 265.21936, 86.000404, 531.8696, 424.67044, 147.32343, 108.56244, 454.16107, 454.8726, 355.59192, 8.671163, 62.11308, 3.816794, 303.17114, 83.923256, 32.364902, 392.14908, 20.043232, 106.7935, 60.40116, 19.69498, 231.70343, 159.755, 98.06136, 132.71211, 310.351, 81.37619, 552.7679, 342.19467, 85.25593, 127.7314, 456.65454, 101.19439, 174.79005, 124.93984, 49.03553, 204.87212, 128.65663, 133.88922, 95.98473, 38.48397, 74.96577, 443.4475, 101.60486, 63.642715, 169.34894, 271.76944, 102.55566, 56.693188, 318.19348, 255.6513, 90.32695, 321.46603, 257.69208, 324.65115, 384.2115, 154.6133, 146.95288, 307.6777, 367.41678, 76.45766, 438.7213, 297.2488, 822.38043, 282.18906, 26.517944, 133.82333, 31.71238, 267.0962, 179.91393, 8.671163, 310.74887, 61.77545, 95.41232, 1005.7866, 8.127138, 168.22598, 254.6559, 71.282036, 175.14139, 225.02957, 121.43861, 35.431854, 20.175753, 101.557396, 65.992874, 53.648357, 88.09187, 3.816794, 38.282063, 12.981508, 41.532772, 3.816794, 324.54178, 206.26463, 50.98397, 56.157814, 46.980164, 69.379105, 48.358276, 41.063023, 575.11945, 149.60324, 62.749825, 14.569483, 57.895195, 64.57941, 236.95657, 44.675438, 136.3928, 108.03575, 75.83749, 105.12688, 67.64499, 12.981508, 193.88177, 50.525368, 24.815828, 49.5411, 15.864987, 20.175333, 25.029701, 8.671163, 620.66547, 53.193687, 54.190296, 55.956978, 195.74246, 171.8357, 37.156216, 61.156815, 251.28632, 8.671163, 3.816794, 152.62773, 220.1284, 60.74839, 74.490425, 12.981508, 3.8525083, 110.56783, 3.816794
Mr. Carter,100.65465, 218.83368, 181.64307, 197.8703, 0.0, 1607.2693, 399.8096, 216.73347, 68.7318, 360.66336, 210.6027, 321.81213, 3.816794, 162.62952, 124.975845, 81.43649, 330.64685, 118.60379, 2608.084, 304.70834, 234.7183, 72.65445, 380.95984, 654.97266, 366.56857, 179.90044, 1261.0947, 8.716106, 255.7109, 61.07237, 296.3381, 555.94824, 670.1928, 84.44357, 157.28906, 14.044299, 30.943657, 203.64215, 300.59067, 97.83779, 179.21004, 169.05902, 96.84244, 65.17726, 100.75233, 129.70265, 173.13425, 194.79156, 103.41087, 159.3212, 3.816794, 210.9501, 30.866545, 54.123158, 31.675117, 304.37503, 93.14711, 399.4741, 64.56237, 19.950756, 353.2044, 389.57355, 234.90271, 352.51312, 347.4626, 149.39047, 20.866283, 29.6199, 3.816794, 3.816794, 398.53366, 40.512657, 139.02612, 65.336555, 187.99637, 74.27184, 169.10545, 265.1206, 295.17145, 41.39771, 366.78745, 666.7205, 161.4659, 36.857258, 44.258694, 400.02298, 343.21048, 238.63373, 197.76767, 26.474426, 79.88125, 53.147774, 509.1932, 88.33424, 57.42432, 502.49957, 244.32498, 539.17676, 221.56146, 138.88556, 112.563416, 658.20337, 274.3003, 152.22708, 6706.1377, 36.530235, 26.809347, 57.942238, 487.81708, 333.54706, 980.44, 178.12015, 99.69005, 70.45351, 84.77525, 96.23015, 326.31912, 177.5071, 31.968933, 66.23804, 292.8283, 149.73772, 371.17462, 30.992567, 163.14378, 63.67183, 63.254185, 8650.129, 140.764, 110.56736, 112.03322, 79.86968, 625.03186, 249.81989, 8.671163, 109.70293, 3.816794, 293.73102, 138.29703, 24.805126, 278.50397, 20.043232, 181.69574, 98.57049, 71.907364, 110.21059, 183.0109, 63.329353, 130.40723, 371.6425, 126.07734, 449.05832, 219.30711, 95.53702, 180.48877, 158.02573, 237.89938, 98.82262, 127.827415, 56.764946, 85.83334, 58.46932, 67.45711, 108.01934, 31.968933, 108.665375, 222.78532, 72.66225, 80.60669, 176.9194, 196.24509, 74.12727, 744.08496, 367.63715, 170.37698, 85.56252, 174.04764, 493.47345, 195.71057, 345.9202, 78.79771, 144.02832, 102.01425, 290.0122, 290.32562, 212.17802, 78.52881, 384.6148, 174.65796, 22.03201, 199.94203, 94.12881, 51.595425, 184.61253, 8.671163, 194.02457, 35.636467, 124.80632, 572.8552, 8.127138, 103.29777, 223.24121, 24.230122, 133.66817, 141.39426, 58.53936, 14.456252, 44.116478, 113.80758, 123.1467, 77.962204, 89.56998, 3.816794, 66.86364, 20.557266, 55.831184, 11.392551, 73.496445, 158.41537, 24.610981, 35.114407, 91.01386, 24.393175, 98.90424, 30.528143, 211.58527, 50.86153, 31.244347, 3.816794, 24.61199, 30.528143, 119.9186, 14.806132, 62.670998, 162.95549, 69.13577, 63.26624, 88.04832, 12.981508, 32.42851, 129.57895, 38.820107, 84.09214, 3.816794, 20.591223, 26.886377, 16.24692, 318.93018, 47.655655, 66.37622, 109.8891, 130.74547, 103.65464, 22.576035, 54.169533, 66.511604, 28.592598, 3.816794, 74.43906, 69.54187, 126.170845, 167.40152, 20.557266, 3.816794, 76.297935, 3.816794
Young Gunner,34.952324, 59.79704, 50.84827, 33.305553, 1607.2666, 0.0, 131.2566, 162.90529, 26.153145, 171.79402, 51.79417, 88.23974, 3.816794, 129.37364, 69.748825, 9.311299, 102.878845, 27.158894, 1633.6122, 308.6534, 133.58815, 9.311299, 199.94904, 462.95093, 124.61683, 21.506422, 1278.8362, 3.816794, 233.59036, 21.21606, 50.25303, 150.73973, 26.153145, 61.637287, 97.887184, 3.816794, 14.662451, 463.328, 416.1347, 80.487915, 163.61993, 39.354015, 27.004574, 9.311299, 80.42337, 16.011917, 128.51802, 85.728424, 63.698936, 88.39406, 3.816794, 251.55302, 9.164387, 9.311299, 46.483616, 156.96161, 48.898018, 62.75303, 9.311299, 9.311299, 50.849487, 137.35924, 90.97172, 57.403145, 51.699696, 14.658892, 16.011917, 3.816794, 3.816794, 3.816794, 185.68518, 21.510067, 82.78554, 9.164387, 71.99216, 80.27282, 96.88144, 210.64377, 109.51748, 36.39802, 50.403587, 128.5175, 116.18541, 9.311299, 9.164387, 165.29967, 85.438065, 73.94541, 80.69217, 49.44217, 67.1318, 9.314062, 196.88344, 45.90889, 14.658892, 277.57474, 62.598705, 110.28374, 90.97172, 115.986725, 21.510067, 199.94608, 26.563656, 27.811047, 3692.2522, 9.164387, 14.658892, 26.153145, 88.39573, 102.87648, 619.48975, 14.658892, 9.311299, 129.70432, 21.506422, 58.408894, 144.76714, 50.84827, 14.658892, 21.506422, 166.45476, 48.302784, 62.75303, 9.311299, 474.92123, 9.311299, 15.721556, 3993.1565, 14.658892, 296.86328, 38.51956, 78.107086, 274.17822, 194.88098, 3.816794, 73.98311, 3.816794, 85.58722, 72.97722, 9.311299, 167.67311, 9.164387, 57.703064, 46.561047, 62.501472, 47.892273, 85.47813, 14.658892, 57.700886, 81.65399, 33.859512, 427.28726, 51.10446, 15.721556, 51.699696, 26.563656, 61.346928, 49.44217, 58.254578, 3.816794, 20.808159, 34.952324, 52.204685, 27.004574, 9.311299, 197.60059, 64.70468, 21.230888, 3.816794, 38.758778, 50.69395, 20.66038, 483.86548, 190.65967, 269.23904, 27.158894, 40.29992, 240.03783, 367.46503, 63.605278, 15.311047, 33.861988, 82.78554, 161.7015, 48.437183, 323.68243, 14.658892, 116.1726, 60.802784, 3.816794, 33.41483, 21.510067, 9.311299, 14.658892, 3.816794, 48.743702, 9.164387, 109.89699, 129.18848, 3.816794, 126.06472, 355.63818, 9.164387, 377.65198, 80.03959, 14.658892, 3.816794, 80.59296, 14.658892, 27.004574, 21.35951, 37.460686, 3.816794, 14.658892, 9.164387, 281.60208, 3.816794, 42.544678, 92.34475, 21.811298, 9.311299, 21.510067, 31.05043, 55.154972, 14.658892, 36.39802, 27.004574, 16.162474, 3.816794, 9.311299, 14.658892, 52.204685, 80.487915, 14.658892, 122.53303, 21.506422, 61.046413, 14.658892, 117.987915, 27.004574, 9.164387, 16.162474, 9.311299, 3.816794, 9.164387, 9.164387, 9.164387, 318.3208, 9.166775, 27.004574, 415.04956, 47.892273, 3.816794, 9.164387, 9.311299, 315.58408, 21.510067, 3.816794, 226.01584, 9.311299, 176.47156, 21.510067, 9.164387, 3.816794, 64.6589, 3.816794
Samy Deluxe,210.27261, 979.74567, 1087.9031, 265.7827, 399.81647, 131.2566, 0.0, 726.13617, 244.25964, 1762.6729, 879.7073, 1596.4309, 3.816794, 1171.6272, 488.80383, 309.1686, 2058.2822, 513.632, 114.428345, 115.446365, 1362.2954, 184.89316, 1463.7551, 1970.6696, 1690.2722, 276.895, 83.991325, 79.69339, 1557.2979, 365.66568, 1213.9501, 1606.719, 349.3832, 691.09845, 1156.4556, 60.146942, 267.58572, 1054.371, 1765.1342, 525.0752, 666.6808, 964.11115, 431.89417, 149.69893, 526.9519, 380.00027, 1080.2598, 355.3759, 324.07675, 437.6777, 3.816794, 1392.6597, 258.6297, 140.39404, 31.675117, 2246.0503, 915.9393, 2220.5842, 224.63348, 128.11841, 1410.5206, 2659.5615, 1164.522, 446.68878, 1311.7318, 324.37283, 202.71202, 192.0814, 3.816794, 3.816794, 1783.8956, 322.32602, 759.9494, 143.37303, 1113.9468, 518.19543, 360.22305, 627.9431, 1569.779, 121.84813, 1696.5837, 3511.8428, 995.3117, 247.32472, 245.03642, 1456.2297, 1442.6738, 812.1322, 704.5599, 324.60654, 430.17633, 203.95508, 1729.2598, 140.06209, 229.30713, 3439.836, 1106.3121, 2864.852, 1136.9614, 838.429, 694.8725, 2542.4478, 315.49435, 182.61911, 642.6087, 190.10226, 121.43016, 380.3506, 2259.1133, 2066.097, 4217.1655, 920.4441, 87.4906, 411.06427, 291.78613, 303.13684, 1533.7848, 671.7226, 188.80367, 340.6993, 1314.0503, 237.45648, 1302.8679, 67.92936, 579.73376, 105.31968, 180.03476, 1178.3313, 163.15504, 393.25775, 321.118, 322.51624, 2964.8118, 1481.0839, 8.671163, 790.13477, 3.816794, 1216.3584, 746.7596, 57.212532, 1904.9285, 47.406525, 949.9212, 134.07404, 84.46867, 424.62347, 973.8866, 217.27185, 983.89966, 1901.0267, 220.28337, 1984.2235, 1293.4225, 284.3213, 763.579, 310.49017, 955.36115, 471.20636, 381.37393, 108.69073, 413.47873, 200.60066, 132.71674, 372.90762, 123.94601, 571.7111, 728.7089, 353.60568, 440.6251, 440.55368, 826.6841, 417.57034, 89.02118, 1179.9553, 611.41595, 258.40536, 311.99643, 1640.9337, 821.4926, 1066.9425, 349.17752, 562.8219, 409.0298, 1091.7374, 804.0164, 721.31635, 510.25903, 1272.3602, 783.55444, 131.44687, 514.0646, 468.92575, 80.85181, 714.3662, 20.308817, 648.5558, 115.84355, 706.0208, 1907.019, 18.259186, 288.63382, 681.38306, 59.15825, 561.5397, 247.69638, 324.68677, 112.37945, 95.792496, 297.80045, 310.08908, 162.43497, 157.1443, 3.816794, 397.2874, 161.59584, 352.1639, 11.392551, 194.68681, 445.7126, 54.763493, 74.08724, 190.02872, 69.37575, 656.34827, 57.109467, 778.3385, 169.9004, 102.3654, 14.569483, 82.09568, 235.82959, 394.36035, 71.343056, 171.9496, 757.3095, 259.1822, 187.5734, 309.50168, 114.885124, 83.41689, 249.50984, 105.93474, 87.55089, 3.816794, 109.03009, 85.74736, 190.96986, 494.92154, 231.7558, 411.0196, 330.48495, 346.833, 220.84074, 207.31094, 124.90849, 238.88213, 103.050354, 8.362248, 125.85912, 112.923225, 285.4134, 232.83679, 63.201313, 3.816794, 113.359985, 3.816794
LARY,386.99524, 754.3372, 818.3912, 432.9729, 216.73347, 162.90529, 726.13354, 0.0, 197.62611, 943.0124, 345.11456, 521.8939, 3.816794, 477.29678, 217.10434, 254.03883, 666.476, 387.6381, 19.621391, 247.40889, 389.98422, 222.48788, 791.3964, 1918.6565, 739.8154, 142.45726, 298.47076, 31.181969, 795.4218, 312.39728, 561.3233, 892.31104, 350.44012, 375.23004, 726.4133, 33.812515, 254.39268, 1643.1318, 1110.9457, 364.17755, 900.5376, 393.3704, 273.5368, 134.77232, 296.38644, 143.27747, 503.51614, 353.26654, 291.18353, 255.42314, 3.816794, 591.21014, 95.43141, 225.83798, 57.31614, 1062.3309, 413.6635, 879.7604, 158.3318, 66.6219, 483.1292, 1051.6609, 459.72028, 452.97433, 467.33945, 447.0889, 42.004494, 50.061222, 3.816794, 3.816794, 1109.4128, 158.82025, 804.2137, 66.89209, 681.92957, 244.9068, 484.3542, 847.557, 980.1172, 91.506134, 809.2796, 1322.5363, 372.68225, 105.42618, 236.91582, 1089.9286, 1123.1194, 933.7626, 749.017, 186.79613, 199.895, 81.24516, 1529.8064, 178.28065, 193.4123, 1406.9163, 343.8541, 923.7223, 706.65295, 409.84573, 265.4692, 1476.4056, 286.93762, 181.16838, 367.76624, 107.530174, 61.663002, 261.07812, 1441.7992, 736.4474, 1505.4663, 807.69855, 109.43401, 309.15652, 161.02487, 380.56796, 1408.6615, 369.7273, 96.89037, 95.5659, 981.3661, 356.02234, 503.72073, 52.207874, 732.9648, 133.97421, 541.8938, 1188.0327, 297.05682, 90.226616, 243.99246, 290.79715, 1583.6279, 831.6915, 8.671163, 610.6252, 3.816794, 642.97473, 464.11472, 24.805126, 745.1994, 29.93628, 270.85547, 63.847942, 65.97756, 340.50177, 417.47665, 138.28831, 390.54776, 1057.2708, 138.36665, 2130.527, 546.9677, 162.56064, 201.22363, 309.27988, 512.10504, 366.90445, 397.69974, 114.90936, 281.55484, 204.03854, 212.18793, 187.21866, 60.282787, 960.9817, 517.8437, 422.34482, 361.6835, 237.661, 489.04956, 277.2555, 50.788803, 667.8876, 1329.7855, 177.78282, 357.1914, 919.28595, 530.6505, 959.2184, 245.56471, 299.8997, 1153.199, 814.9496, 613.36884, 528.56714, 218.59225, 914.9525, 708.82196, 62.742958, 309.9568, 213.45396, 126.15202, 514.72876, 13.216618, 578.95355, 58.618843, 302.36212, 1533.0109, 18.259186, 381.91788, 843.11633, 117.01164, 1380.2905, 217.47972, 171.84451, 84.65451, 143.72061, 226.4939, 175.58344, 117.39109, 142.89519, 3.816794, 62.47333, 122.67868, 81.1853, 11.392551, 190.8764, 505.65567, 40.66019, 51.708054, 106.688225, 57.39153, 298.09857, 65.78668, 500.58667, 97.599884, 64.26305, 14.569483, 48.58913, 88.597755, 266.33807, 131.37985, 176.11752, 404.78116, 165.8725, 200.76288, 308.2121, 112.69156, 56.306313, 221.54233, 55.11886, 52.22671, 31.249603, 97.91708, 99.353935, 114.56386, 638.3313, 158.21362, 94.16824, 349.88977, 195.28252, 234.17807, 121.89873, 127.47575, 452.6435, 200.51047, 8.362248, 81.191986, 131.9606, 423.77478, 155.53949, 40.97663, 3.816794, 115.01752, 3.816794
